  SP99  PI-N S11      7/12/99     Sr=1-eta**2
     WCM       Del   Err    Sr    Err      Trl   Tim      Sgt    Sgr
  1380.00    38.25  0.00   0.549  0.000   0.326 0.422    16.71   5.44
  1390.00    41.87  0.00   0.630  0.000   0.302 0.467    17.71   5.97
  1400.00    45.33  0.00   0.702  0.000   0.273 0.503    18.29   6.38
  1410.00    48.58  0.00   0.762  0.000   0.242 0.530    18.50   6.64
  1420.00    51.64  0.00   0.811  0.000   0.212 0.550    18.42   6.79
  1430.00    54.51  0.00   0.849  0.000   0.184 0.563    18.14   6.84
  1440.00    57.21  0.00   0.879  0.000   0.159 0.572    17.73   6.81
  1450.00    59.77  0.00   0.902  0.000   0.136 0.577    17.24   6.73
  1460.00    62.22  0.00   0.919  0.000   0.117 0.580    16.72   6.62
  1470.00    64.60  0.00   0.932  0.000   0.101 0.582    16.18   6.48
  1480.00    66.91  0.00   0.943  0.000   0.086 0.583    15.65   6.33
  1490.00    69.17  0.00   0.951  0.000   0.074 0.583    15.13   6.17
  1500.00    71.41  0.00   0.957  0.000   0.063 0.583    14.63   6.00
  1510.00    73.64  0.00   0.962  0.000   0.053 0.582    14.15   5.84
  1520.00    75.88  0.00   0.965  0.000   0.044 0.582    13.70   5.68
  1530.00    78.13  0.00   0.969  0.000   0.036 0.581    13.26   5.52
  1540.00    80.43  0.00   0.971  0.000   0.028 0.580    12.84   5.37
  1550.00    82.79  0.00   0.973  0.000   0.020 0.579    12.44   5.22
  1560.00    85.25  0.00   0.975  0.000   0.013 0.578    12.06   5.08
  1570.00    87.82  0.00   0.976  0.000   0.006 0.577    11.69   4.95
  1580.00    90.54  0.00   0.978  0.000  -0.001 0.575    11.32   4.81
  1590.00    93.46  0.00   0.979  0.000  -0.009 0.572    10.97   4.69
  1600.00    96.59  0.00   0.980  0.000  -0.016 0.569    10.61   4.57
  1610.00    99.99  0.00   0.981  0.000  -0.024 0.565    10.26   4.45
  1620.00   103.68  0.00   0.982  0.000  -0.031 0.560     9.91   4.34
  1630.00   107.70  0.00   0.982  0.000  -0.039 0.554     9.55   4.23
  1640.00   112.07  0.00   0.983  0.000  -0.046 0.547     9.19   4.13
  1650.00   116.77  0.00   0.983  0.000  -0.052 0.538     8.82   4.03
  1660.00   121.78  0.00   0.984  0.000  -0.057 0.529     8.45   3.93
  1670.00   127.04  0.00   0.984  0.000  -0.062 0.518     8.07   3.83
  1680.00   132.45  0.00   0.983  0.000  -0.064 0.506     7.70   3.74
  1690.00   137.89  0.00   0.983  0.000  -0.065 0.493     7.34   3.65
  1700.00   143.24  0.00   0.982  0.000  -0.064 0.481     6.99   3.57
  1710.00   148.40  0.00   0.982  0.000  -0.060 0.469     6.67   3.49
  1720.00   153.27  0.00   0.981  0.000  -0.056 0.459     6.37   3.41
  1730.00   157.80  0.00   0.980  0.000  -0.050 0.449     6.10   3.33
  1740.00   161.94  0.00   0.979  0.000  -0.043 0.442     5.87   3.25
  1750.00   165.69  0.00   0.978  0.000  -0.035 0.435     5.66   3.18
  1760.00   169.05  0.00   0.978  0.000  -0.028 0.431     5.48   3.11
  1770.00   172.04  0.00   0.977  0.000  -0.021 0.427     5.33   3.05
  1780.00   174.70  0.00   0.977  0.000  -0.014 0.425     5.20   2.98
  1790.00   177.03  0.00   0.977  0.000  -0.008 0.424     5.08   2.92
  1800.00   179.08  0.00   0.977  0.000  -0.002 0.424     4.97   2.86
  1810.00   180.87  0.00   0.977  0.000   0.002 0.424     4.88   2.81
  1820.00   182.42  0.00   0.977  0.000   0.006 0.425     4.79   2.75
  1830.00   183.77  0.00   0.978  0.000   0.010 0.426     4.71   2.70
  1840.00   184.94  0.00   0.978  0.000   0.013 0.428     4.64   2.65
  1850.00   185.94  0.00   0.979  0.000   0.015 0.429     4.57   2.60
  1860.00   186.80  0.00   0.980  0.000   0.017 0.431     4.50   2.56
  1870.00   187.52  0.00   0.981  0.000   0.018 0.433     4.44   2.51
  1880.00   188.14  0.00   0.981  0.000   0.019 0.435     4.38   2.47
  1890.00   188.65  0.00   0.982  0.000   0.020 0.437     4.32   2.43
